3	22	27	20	31	20
20	24	11	29	13	27
22	31	33	27	19	28
18	18	21	28	29	16
24	3	14	6	13	2
10	10	28	5	8	21
18	12	15	2	27	9
19	1	5	13	2	26
15	18	24	30	33	3
31	1	10	32	10	21
19	32	22	4	7	28
15	20	18	6	8	17
13	16	4	14	18	26
1	16	24	3	10	10
12	1	4	20	26	15
7	9	6	17	13	27
31	15	23	7	13	1
25	25	1	17	9	32
26	15	15	4	22	18
18	15	3	31	32	3
18	31	5	31	5	2
9	30	6	30	5	27
20	31	26	16	23	10
4	26	21	2	16	2
30	2	1	18	18	3
15	31	27	19	31	29
19	6	10	33	20	13
26	27	18	32	9	26
28	16	8	21	20	20
28	30	8	20	21	13
20	30	29	2	26	11
28	3	28	32	7	9
26	2	31	29	3	15
30	12	10	10	18	3
15	1	14	30	17	22
16	25	17	23	30	26
21	10	14	3	13	26
25	8	17	29	2	7
9	4	29	29	15	4
6	22	18	16	27	8
10	7	8	30	15	15
28	24	13	9	2	5
11	6	6	5	6	25
22	27	24	2	32	6
17	9	4	14	8	33
7	15	23	7	24	33
14	16	6	8	14	31
32	23	5	21	27	5
24	15	26	32	5	17
24	17	5	6	30	27
19	11	30	10	7	26
16	7	11	28	28	16
17	12	19	28	29	25
32	12	14	17	14	13
24	15	28	9	30	16
14	20	28	1	17	26
33	31	27	27	14	26
24	17	20	19	16	5
12	18	19	20	23	24
9	7	1	27	32	16
25	22	23	17	18	31
24	7	32	14	15	10
20	4	4	31	25	16
27	1	5	23	2	4
21	22	2	29	15	9
22	9	4	12	11	2
11	15	33	13	27	24
1	8	1	3	25	23
9	11	5	27	15	8
5	18	22	30	12	20
26	15	32	24	23	7
18	2	20	32	24	1
10	4	16	6	20	23
9	24	24	3	7	23
11	20	17	29	13	28
16	29	24	22	30	24
4	28	19	13	31	20
32	28	31	13	14	25
2	18	30	20	13	6
12	26	21	18	21	15
12	33	21	20	11	14
8	10	23	22	4	2
24	11	23	20	1	6
21	6	33	9	26	20
23	19	17	30	20	13
25	29	31	23	10	17
32	25	26	13	30	26
22	1	12	32	21	18
2	1	16	10	25	23
27	2	18	22	33	25
16	9	24	13	7	29
28	23	5	6	20	15
11	10	25	5	11	22
18	20	21	12	15	29
26	17	18	25	31	14
23	10	22	7	31	14
3	2	5	17	13	4
23	32	25	7	6	33
15	12	29	10	26	14
15	24	31	31	19	19
22	22	13	28	10	29
18	24	30	11	11	16
26	6	31	15	1	30
12	8	11	26	19	14
12	29	19	15	30	3
32	8	11	27	32	19
25	5	24	2	25	2
19	15	24	10	29	31
17	2	23	16	1	14
13	2	19	19	14	11
25	24	29	25	10	28
14	8	14	21	9	10
12	15	13	23	29	4
1	14	9	31	31	30
30	21	21	18	25	20
2	15	29	2	14	27
5	6	26	33	27	29
30	31	3	8	10	27
3	21	26	14	19	19
19	8	33	27	18	22
28	33	13	26	23	10
9	29	1	7	9	15
10	11	23	31	32	23
16	3	12	30	20	9
4	32	28	19	24	2
13	29	11	24	11	10
20	20	19	24	32	25
18	28	4	18	2	12
27	17	26	20	9	15
4	4	5	26	8	2
30	9	32	5	33	29
24	25	8	21	27	33
8	7	23	11	11	24
23	2	27	19	15	25
13	31	16	30	28	18
8	7	6	4	13	18
5	32	4	22	10	14
14	14	25	32	18	25
6	32	11	29	19	1
31	8	23	10	21	30
22	20	13	25	32	8
16	14	22	17	16	4
21	29	16	15	9	18
22	4	9	29	14	4
32	28	29	16	29	29
4	22	15	30	20	2
32	33	23	5	12	27
24	22	9	31	30	14
28	15	7	13	32	31
5	17	28	6	19	28
2	14	33	28	5	15
23	22	21	22	27	7
11	30	30	5	33	4
6	17	19	7	12	5
14	10	4	6	27	3
14	29	12	26	31	5
7	31	2	7	28	13
29	22	9	27	6	1
16	15	28	23	26	12
25	26	23	2	10	18
14	6	2	11	22	16
19	8	4	29	31	2
6	6	30	14	21	31
8	10	2	31	5	4
16	28	25	30	10	24
29	26	30	8	23	17
8	14	2	26	17	5
19	30	17	10	28	24
13	9	3	4	21	3
19	11	17	8	8	33
3	7	25	15	1	32
6	8	33	30	6	31
12	4	15	31	2	23
21	6	14	5	26	28
29	26	10	12	6	16
30	18	27	28	33	27
31	6	27	7	3	25
20	18	10	1	10	13
15	18	3	10	9	6
4	13	5	33	28	23
29	2	25	32	12	24
15	12	4	28	8	6
19	2	25	23	23	26
3	5	31	33	7	2
15	8	28	5	30	25
10	6	11	16	25	17
22	2	23	13	19	4
28	15	24	24	15	30
24	18	11	23	24	16
15	14	27	21	16	19
30	12	9	23	1	8
18	20	29	4	4	9
21	30	28	22	28	28
21	33	1	2	31	18
19	25	11	24	16	22
11	30	23	13	2	31
27	20	24	32	9	22
20	26	22	6	27	25
11	24	33	15	26	31
1	16	23	17	7	16
27	4	4	18	22	33
1	33	21	15	20	27
12	12	29	12	31	28
20	20	16	32	6	1
8	27	13	7	1	26
33	3	6	32	22	9
28	7	15	4	32	16
33	2	31	32	25	14
3	17	15	14	16	32
31	8	8	11	13	9
28	16	5	28	27	16
10	25	21	5	4	5
23	24	8	7	1	29
13	10	18	17	19	26
15	13	12	13	16	19
33	17	32	17	32	2
28	19	21	32	8	26
1	30	7	27	16	8
18	31	28	16	3	26
20	15	6	23	15	22
6	3	5	30	29	4
5	5	7	32	19	9
25	26	4	27	33	25
7	15	17	26	7	25
11	1	28	31	7	11
33	20	33	32	19	23
20	7	21	19	8	3
26	19	24	32	13	9
11	32	30	31	20	7
20	13	22	7	17	19
6	1	25	25	28	32
21	18	10	23	7	28
27	24	8	6	7	1
23	7	20	22	29	31
5	1	15	21	10	29
5	7	20	2	3	19
14	10	14	15	11	1
5	6	32	23	20	8
14	11	18	13	5	4
24	24	22	9	18	30
26	18	23	9	32	14
8	29	1	22	11	26
5	24	30	25	6	31
3	1	30	23	27	21
7	8	24	26	24	29
28	21	26	26	8	14
6	9	8	8	18	16
1	14	26	18	30	5
18	31	2	1	20	26
18	23	24	33	5	13
25	10	30	19	8	10
15	26	10	12	31	17
22	14	25	16	17	21
29	20	7	16	19	24
2	5	19	4	4	31
11	13	24	25	19	25
13	27	2	27	27	3
27	28	12	32	4	3
27	33	11	3	32	31
22	25	10	28	7	32
7	25	5	25	15	2
24	25	11	1	29	12
15	31	28	17	19	18
21	11	23	2	13	5
32	21	27	31	33	17
12	2	3	26	32	32
3	26	25	7	22	21
13	29	24	30	17	21
13	7	26	2	10	24
24	19	19	19	8	19
21	3	2	12	20	23
25	13	30	20	22	14
31	14	28	13	16	18
3	10	11	8	33	3
8	29	25	7	24	16
6	3	16	19	28	25
29	18	14	33	23	17
21	28	32	24	1	22
13	11	14	16	23	16
22	17	19	9	10	25
5	31	24	12	25	20
29	9	7	7	11	31
20	32	4	26	12	23
11	3	30	32	15	9
28	19	16	22	19	23
21	29	33	17	17	30
15	16	21	31	21	9
9	6	1	7	31	25
25	29	26	15	3	18
28	2	11	32	27	22
14	3	7	7	15	30
1	25	6	1	18	6
13	9	12	19	19	22
26	9	6	5	32	28
25	21	32	13	2	15
27	31	10	23	21	25
11	33	23	18	32	4
22	6	11	30	11	1
25	14	29	21	6	18
29	18	7	26	30	22
25	22	28	12	25	23
23	29	29	15	29	25
7	29	32	7	29	30
18	5	20	29	8	33
6	10	25	8	6	9
8	18	1	27	15	2
13	27	28	12	5	8
13	22	3	32	25	19
24	13	14	15	2	27
4	20	10	8	28	6
4	14	21	26	12	19
4	15	19	5	6	12
10	27	6	20	21	10
3	28	13	15	28	3
5	9	25	22	22	28
24	4	20	29	27	14
10	3	25	2	31	14
26	29	6	12	6	30
14	17	11	25	19	20
25	11	6	20	11	5
30	25	18	32	21	4
13	14	25	23	4	7
12	28	7	30	8	29
26	14	22	18	22	25
6	16	14	3	25	10
15	31	24	29	29	23
23	16	12	6	1	14
25	32	18	11	15	19
9	31	11	1	4	22
8	5	7	11	10	9
24	26	15	15	16	9
15	4	24	16	23	27
11	26	25	20	5	19
22	30	6	2	20	1
15	5	4	33	21	29
23	12	30	29	14	23
21	32	15	22	32	19
8	29	2	14	1	11
2	12	20	19	27	28
8	28	5	21	7	10
19	18	30	14	27	10
29	33	33	10	14	2
7	2	25	31	24	1
18	24	29	1	4	22
1	8	7	6	5	15
5	8	13	6	33	15
31	33	22	7	8	27
9	1	8	1	31	27
15	1	24	29	2	10
17	14	15	7	1	25
21	5	16	20	1	4
20	31	27	33	7	1
3	29	18	30	25	11
10	5	2	10	29	7
24	21	2	5	23	13
25	33	20	33	29	11
5	15	27	27	12	8
10	1	25	19	32	19
9	7	10	15	16	2
23	30	13	14	12	4
11	13	18	18	30	11
3	30	6	14	8	2
32	31	14	29	17	23
11	13	13	28	7	32
4	28	9	3	1	14
28	21	3	2	17	5
14	29	25	15	9	27
9	31	8	8	8	21
9	32	29	4	11	22
15	9	31	7	14	28
9	27	30	10	28	21
23	21	29	33	32	7
23	5	13	25	31	5
6	16	26	30	5	8
18	25	22	17	16	8
18	2	1	1	17	7
16	6	33	10	15	28
29	3	14	14	23	2
27	2	1	5	33	2
18	26	4	20	10	8
14	5	25	12	18	28
14	12	10	25	32	15
27	12	3	12	16	9
1	4	26	12	18	13
17	2	10	29	11	11
6	7	21	21	31	23
13	30	17	31	7	9
6	7	5	12	32	12
29	17	25	24	2	24
3	32	15	7	31	14
28	14	33	24	14	2
2	2	28	32	28	5
31	17	26	26	10	33
25	21	14	23	14	31
16	24	10	13	17	19
32	1	19	19	15	4
13	2	18	29	21	24
3	10	2	17	25	21
6	7	16	31	20	19
23	11	33	18	13	30
33	5	19	18	26	15
16	21	9	18	18	2
20	24	13	31	22	5
31	2	12	31	30	32
3	18	28	32	26	18
21	9	23	9	23	1
13	19	32	15	29	3
8	23	8	24	13	25
15	13	16	20	10	11
29	13	33	13	15	2
24	26	1	32	30	5
14	24	5	13	24	30
3	33	10	13	30	2
31	14	21	17	11	11
18	11	15	26	13	21
31	29	19	17	19	30
9	10	12	12	3	16
26	8	9	7	31	17
23	24	1	16	25	12
27	4	29	3	32	16
29	1	1	3	7	25
28	14	20	19	30	15
25	6	27	18	1	12
27	5	26	18	5	15
9	21	1	14	19	8
24	20	25	30	14	12
30	24	29	10	21	13
5	7	28	24	7	9
31	20	9	27	18	13
10	6	26	19	8	13
4	7	31	2	31	21
15	21	6	22	4	2
15	2	9	17	17	30
20	20	7	6	4	22
16	20	6	3	33	28
30	6	8	31	32	3
6	21	26	24	13	33
26	15	9	18	25	6
26	14	26	13	10	26
1	4	9	33	2	14
20	29	21	6	9	17
10	29	12	33	8	6
30	5	32	17	25	27
12	32	18	7	30	25
10	30	27	6	25	25
14	16	1	29	5	13
30	3	1	29	27	13
27	17	18	26	3	2
25	31	7	7	17	6
9	11	8	25	1	17
2	19	18	14	23	1
21	18	21	18	32	4
29	30	15	6	13	15
20	32	9	23	4	13
27	24	33	5	14	1
15	28	7	9	4	20
32	22	12	14	23	13
16	32	18	24	26	22
13	20	1	27	22	12
7	10	1	25	23	29
30	5	1	12	24	18
3	10	1	29	18	11
26	24	17	32	30	3
2	4	5	4	18	15
33	23	12	33	1	10
11	14	8	31	18	15
28	17	20	1	27	25
13	14	30	26	9	8
30	29	28	4	21	26
18	16	28	22	25	8
26	17	33	21	20	31
13	3	21	18	32	12
13	27	9	15	24	18
5	21	32	28	8	33
29	13	23	11	8	8
18	28	22	20	17	12
23	14	15	9	3	17
12	24	28	4	31	10
20	18	20	19	7	17
11	23	18	13	18	23
30	27	2	2	12	13
15	15	16	21	14	32
32	18	4	15	8	23
16	21	18	12	10	30
23	19	19	6	30	5
30	33	26	8	3	9
5	5	4	5	3	6
33	23	26	12	32	13
8	26	12	15	4	8
7	4	19	24	22	19
17	28	24	26	11	23
5	17	20	28	30	25
14	31	30	22	25	18
14	21	27	10	18	16
11	1	33	19	21	1
18	20	12	31	33	1
27	12	12	25	27	17
5	3	21	12	29	18
2	16	4	33	25	14
13	20	2	27	31	30
29	31	23	13	4	9
31	25	27	7	11	30
31	18	33	4	32	28
16	27	5	24	20	7
8	18	16	7	30	20
27	11	22	14	28	7
14	24	31	18	12	20
18	13	29	21	19	1
3	33	25	27	18	16
20	12	17	12	10	22
4	17	29	31	22	5
11	10	26	21	5	13
11	10	9	7	27	3
32	3	30	33	30	29
27	1	27	25	24	30
23	22	27	24	3	9
7	23	30	32	13	11
1	28	27	27	14	7
7	3	20	25	7	5
11	14	31	31	33	4
25	11	23	22	10	3
18	2	32	6	10	4
25	6	11	33	6	27
22	26	10	6	9	27
22	6	11	10	10	16
19	28	33	31	13	15
1	15	9	12	6	25
31	11	28	28	22	12
2	16	5	14	5	18
1	30	3	28	16	33
17	33	13	16	28	12
12	3	12	7	33	26
25	22	9	21	11	23
12	14	17	22	12	12
13	23	14	2	6	5
10	2	15	16	1	8
20	16	4	10	25	23
7	7	6	29	6	31
12	22	25	20	10	13
6	6	25	26	13	11
15	31	14	21	17	11
30	11	26	15	15	6
33	1	27	22	32	18
9	5	2	15	33	32
19	8	14	24	2	25
29	9	16	23	19	8
3	9	33	27	7	6
7	27	8	13	18	3
11	3	9	18	8	20
6	27	12	25	32	30
30	19	23	31	30	19
5	10	3	20	11	28
1	6	1	15	19	23
22	20	30	6	29	31
19	33	20	11	31	32
21	6	19	14	25	29
11	12	4	6	8	21
24	22	13	20	6	21
20	1	5	16	18	15
29	6	31	8	9	28
31	33	16	3	4	15
11	16	29	8	32	27
19	27	23	26	25	19
16	4	23	5	21	12
14	6	3	18	14	20
33	14	24	31	32	20
29	5	19	20	10	13
26	21	2	22	3	4
24	22	21	5	8	21
10	11	29	23	30	28
1	16	2	10	30	26
19	10	3	14	22	29
20	17	11	12	21	8
6	6	27	3	3	1
31	31	25	31	16	3
15	26	8	2	32	8
25	13	28	1	5	20
2	11	14	7	33	22
1	4	29	1	31	1
1	28	18	21	12	31
6	7	14	14	10	21
15	24	29	27	30	26
26	19	29	18	17	13
2	22	8	2	14	15
2	7	13	26	30	31
29	31	8	21	3	4
32	31	15	33	16	20
6	24	32	6	6	2
16	3	1	13	20	16
10	33	4	18	1	13
16	14	9	26	20	10
14	4	33	11	31	9
2	7	10	7	5	14
17	22	1	29	29	12
11	25	2	30	4	11
16	26	14	14	20	32
32	14	7	12	26	21
15	2	16	24	20	31
3	18	17	12	28	14
9	5	22	27	5	24
9	4	17	20	18	2
21	2	15	10	23	28
31	5	17	28	7	21
31	5	27	29	7	13
26	12	20	12	11	18
22	26	13	7	26	7
25	27	28	30	10	21
22	33	28	28	29	3
11	15	24	17	27	22
21	15	30	11	14	15
33	1	31	33	23	14
5	4	27	23	19	29
31	12	4	12	18	10
2	14	9	26	20	7
6	18	18	6	21	14
12	12	9	22	18	11
10	1	28	30	7	19
12	19	22	31	14	7
32	25	18	31	7	10
14	29	25	9	8	16
9	10	15	26	6	13
14	10	18	27	28	14
10	33	29	13	13	18
20	11	18	32	6	20
7	23	28	16	23	13
12	17	29	24	28	30
6	12	33	3	25	2
5	24	7	21	15	22
12	4	25	20	23	17
22	26	23	6	27	29
3	12	27	3	6	23
9	8	9	2	5	30
20	33	33	5	21	14
24	8	8	3	18	27
8	33	19	11	8	28
4	4	30	14	24	29
11	20	20	12	27	8
9	29	1	25	12	19
4	31	25	9	25	32
32	25	9	6	7	1
11	8	1	3	12	20
23	23	9	22	17	19
8	12	26	29	12	11
31	14	27	7	27	11
23	15	31	22	4	25
6	29	12	16	32	1
33	15	15	26	27	33
7	15	8	9	16	30
7	15	26	17	26	5
32	28	22	16	30	23
18	29	14	5	22	2
24	9	6	22	27	13
11	16	17	17	25	31
29	11	29	13	24	31
16	12	25	10	3	33
17	20	4	20	19	21
23	19	18	24	20	11
2	3	15	9	9	16
33	19	33	7	33	12
8	7	12	23	18	16
11	5	24	25	15	16
8	22	15	3	6	2
17	29	21	10	24	3
8	3	27	14	1	29
31	19	8	26	22	11
25	3	15	11	9	1
29	24	33	23	3	31
15	6	5	8	13	24
15	24	4	28	33	3
15	31	21	3	2	27
8	14	29	11	15	25
17	27	26	27	33	4
30	7	33	24	17	25
16	4	22	32	2	11
4	33	29	10	33	26
20	24	5	11	24	23
32	20	9	6	4	8
4	9	23	24	24	25
19	23	26	29	24	30
26	5	17	5	1	9
29	4	7	23	32	13
8	24	18	2	3	23
25	13	22	12	31	33
20	13	13	15	30	1
27	11	18	10	26	24
8	6	24	25	6	30
16	15	4	9	15	31
26	18	22	28	22	31
3	3	12	18	17	25
12	20	20	14	32	10
29	10	14	4	22	16
29	13	10	11	5	16
20	1	11	6	33	31
14	29	30	24	13	9
10	6	31	5	30	8
16	25	3	33	28	19
28	4	31	32	23	27
3	31	10	18	31	3
12	24	1	25	4	5
2	18	18	17	23	19
25	6	13	26	11	2
13	5	20	24	7	27
5	5	11	16	14	26
27	23	27	24	2	16
11	29	1	23	23	16
8	6	30	2	18	20
9	25	15	17	1	2
30	4	9	26	22	26
31	21	32	33	13	27
22	27	20	27	25	25
14	2	2	32	7	25
15	29	18	6	5	13
4	30	23	13	26	25
3	1	4	28	33	15
28	14	3	11	30	23
9	32	4	17	16	15
26	25	27	4	1	13
3	12	7	17	22	4
9	28	21	22	17	8
17	29	3	10	30	24
16	22	28	16	31	11
19	16	27	19	28	16
23	23	32	18	22	31
23	14	21	7	4	30
15	21	23	13	6	30
16	14	4	28	5	33
5	18	26	16	19	24
22	7	22	10	2	32
28	19	23	5	31	14
19	25	4	11	30	4
31	23	2	26	26	9
1	11	4	2	20	8
1	4	29	21	1	1
14	23	30	3	12	33
22	3	18	9	4	26
20	14	18	9	7	20
33	26	6	20	14	26
16	9	25	4	6	22
23	25	26	32	12	9
11	3	19	3	26	24
29	18	21	19	20	25
31	20	30	20	21	17
21	12	10	9	11	17
33	11	3	32	5	27
23	29	27	33	26	26
25	25	22	32	14	6
7	3	8	14	3	16
18	15	7	5	16	19
22	27	17	14	6	13
33	20	16	26	13	5
6	4	19	15	3	24
5	29	2	9	13	9
16	21	21	4	32	32
33	30	11	10	29	7
23	28	2	27	31	17
33	27	30	29	32	10
23	18	27	4	12	31
19	22	32	25	13	6
4	20	2	28	8	27
20	11	24	17	4	5
16	17	24	27	6	22
18	15	19	26	2	24
12	18	10	15	4	11
19	24	28	23	17	14
6	20	14	10	18	19
13	15	32	16	16	24
11	12	5	14	26	25
7	1	25	16	8	25
27	14	9	25	5	13
28	20	28	20	25	22
24	8	16	6	22	14
31	5	17	33	17	13
3	30	26	14	32	3
2	20	9	7	30	28
15	17	3	29	23	7
29	30	22	11	30	15
33	27	21	18	13	17
32	7	3	8	20	8
29	4	19	27	9	26
22	7	21	20	26	20
26	26	7	28	18	21
27	27	31	7	17	10
8	22	22	6	9	31
6	31	3	1	14	26
12	15	9	26	24	24
29	5	10	4	6	24
21	29	28	28	30	23
1	19	25	10	24	24
9	1	31	3	11	23
26	27	14	1	24	30
19	21	3	17	24	2
32	20	6	31	9	23
1	21	4	24	21	5
28	27	14	4	9	11
5	14	10	10	18	26
21	24	32	3	8	30
10	26	7	23	6	18
12	23	10	7	30	1
31	14	13	21	32	20
9	27	5	13	24	32
11	6	15	15	20	4
11	32	7	33	24	29
21	21	17	32	10	22
26	18	18	11	13	17
11	4	5	7	20	18
17	4	23	13	26	12
28	33	26	2	4	7
7	4	29	8	3	33
22	19	13	4	28	27
27	30	5	32	1	23
28	21	3	16	10	31
30	19	13	11	21	7
29	30	15	17	15	6
30	32	15	14	29	29
10	22	25	9	26	25
28	18	32	11	9	23
6	10	16	18	8	21
22	11	6	9	7	23
16	5	20	12	23	11
14	4	21	28	15	28
4	30	5	4	8	25
32	30	32	16	31	26
6	30	32	13	10	13
16	8	10	11	30	22
25	17	31	7	28	21
20	4	4	25	29	27
12	23	24	9	14	4
9	19	7	8	33	2
29	9	1	7	20	9
7	4	28	4	7	29
18	31	4	10	19	11
1	8	18	3	2	5
5	9	22	6	8	1
2	25	7	23	9	31
25	22	13	32	3	29
33	9	6	8	15	1
18	22	19	19	16	13
6	21	4	24	6	5
28	31	27	30	15	29
31	26	13	10	31	5
28	23	15	33	14	13
18	20	23	23	2	8
25	18	1	14	12	29
17	27	1	10	31	28
2	7	2	11	23	17
2	15	30	30	6	18
19	9	11	18	5	10
23	20	4	33	25	33
13	26	31	29	13	9
13	28	22	4	16	7
7	19	27	16	25	23
27	26	22	1	10	28
11	7	13	10	18	27
1	19	10	10	3	11
28	24	12	26	26	32
19	28	3	16	14	25
26	9	33	30	3	31
31	12	25	10	16	13
25	10	1	6	27	6
24	20	28	14	26	4
18	3	13	26	2	3
8	13	16	33	5	32
3	10	32	24	26	20
23	22	31	26	21	9
3	14	30	14	21	23
30	12	24	3	10	30
8	19	4	18	29	17
10	9	8	5	4	16
1	13	10	5	16	24
15	16	32	12	28	8
13	7	22	2	17	32
30	15	26	32	17	17
29	14	1	29	5	3
19	13	6	14	4	22
28	8	7	17	29	16
8	24	21	15	20	33
23	13	11	21	13	29
20	16	9	11	33	1
9	1	2	21	4	15
15	3	2	24	12	29
8	12	6	17	17	23
14	25	18	29	13	18
23	26	33	2	7	4
11	5	11	33	1	9
28	30	6	16	22	32
29	33	8	8	14	22
5	17	24	33	22	32
3	8	27	17	11	6
17	33	20	32	30	20
10	17	22	16	25	30
33	13	21	5	15	14
30	7	8	11	4	4
23	7	24	26	33	13
23	24	2	26	17	1
15	25	14	26	22	1
2	18	19	12	3	30
8	11	20	32	19	30
10	23	28	9	16	22
11	1	6	2	11	9
8	30	27	20	20	31
26	30	7	8	23	20
30	1	20	27	22	2
24	18	6	21	21	3
10	10	16	15	3	20
21	12	33	21	3	24
1	8	10	11	22	26
7	11	30	27	15	22
21	7	11	7	23	29
28	15	18	1	33	2
13	13	26	8	5	12
10	19	17	31	2	17
28	18	27	20	23	18
12	25	3	33	11	3
2	31	2	20	16	1
21	14	21	9	2	11
19	31	32	21	9	32
23	4	5	20	25	3
2	27	18	22	9	25
22	11	27	29	5	1
28	23	22	20	5	1
30	16	4	22	11	33
24	27	33	18	20	8
20	18	12	11	29	27
24	6	18	19	10	6
13	19	6	16	18	6
26	15	13	17	1	18
1	5	30	5	21	19
13	2	27	3	5	14
1	8	19	7	24	16
17	26	20	13	7	17
26	10	19	14	29	22
17	1	19	27	31	18
17	24	24	13	2	32
2	17	2	4	10	26
17	21	6	27	20	21
5	3	11	24	20	4
17	32	14	32	15	33
1	32	32	28	21	16
26	27	8	11	8	11
26	25	2	13	10	6
9	24	29	21	20	19
3	31	14	30	28	2
3	10	9	30	14	20
28	4	26	30	27	30
32	1	29	7	24	13
24	12	31	21	11	2
21	29	7	11	22	8
22	14	10	7	32	7
14	26	6	8	26	26
1	2	7	5	28	15
31	7	23	3	28	22
29	23	18	28	30	18
4	24	7	24	12	14
27	3	10	26	25	22
30	30	30	26	32	9
12	5	26	3	3	1
4	32	1	26	12	7
3	15	23	14	28	24
13	7	1	28	18	31
23	12	11	17	25	29
25	24	20	2	7	13
15	16	21	31	23	7
31	31	6	19	20	11
12	26	1	3	25	3
3	8	15	17	12	4
16	23	9	17	16	26
11	10	11	2	7	17
28	7	4	20	19	21
12	32	21	2	15	23
15	25	12	1	4	25
28	2	15	17	28	9
29	9	10	21	11	25
10	23	32	26	1	12
7	29	2	27	2	17
17	1	28	28	31	12
14	1	17	2	16	6
19	33	16	1	22	16
19	4	7	18	23	22
9	25	12	13	7	27
13	8	28	24	29	28
27	24	16	10	30	8
33	17	25	25	30	29
22	11	29	21	12	29
18	22	25	9	4	10
12	22	6	17	11	7
1	23	14	6	21	3
26	24	8	18	31	12
29	10	14	21	31	6
4	15	23	13	9	26
23	25	9	26	23	20
12	24	16	16	13	10
16	2	26	20	7	29
16	31	27	13	10	33
21	4	11	14	3	4
31	6	28	3	28	17
10	33	12	29	18	23
29	24	33	32	28	5
27	15	2	33	10	13
33	25	28	16	6	5
24	24	17	21	18	4
21	20	23	28	30	25
11	11	4	10	16	29
26	28	20	15	22	19
25	4	16	32	29	25
1	32	16	32	6	10
33	5	31	8	28	11
17	9	6	11	5	15
16	16	17	12	29	11
2	18	15	3	7	13
7	16	16	24	19	29
25	17	21	11	7	10
33	4	12	28	5	11
33	30	9	27	21	14
18	10	17	28	33	25
22	2	21	30	33	27
21	33	3	15	6	2
9	20	10	7	11	28
24	11	4	14	2	7
31	26	28	28	10	14
12	2	22	4	8	22
18	16	25	31	3	29
6	29	4	33	2	26
20	13	10	13	32	4
23	11	33	7	11	3
25	12	28	24	10	2
25	30	8	21	10	28
21	27	14	9	2	26
7	25	15	7	3	14
3	4	21	29	10	18
33	32	8	5	20	27
3	2	9	19	4	17
22	26	26	19	28	10
33	22	12	21	3	8
13	21	10	19	15	13
20	30	5	23	32	8
11	29	32	9	4	8
17	12	12	5	8	10
12	19	32	8	15	6
13	23	19	26	33	1
23	11	15	31	3	33
4	20	2	32	12	3
3	26	8	9	25	25
4	10	4	27	25	22
5	20	28	30	29	13
14	3	22	31	7	29
19	20	24	17	24	33
31	2	4	1	12	14
27	10	6	32	30	16
20	9	31	20	24	10
8	12	22	22	9	6
23	14	17	24	13	9
9	23	5	30	17	29
15	4	25	19	17	11
1	18	9	31	4	3
19	18	10	14	29	2
27	26	28	25	15	1
26	31	6	2	19	4
28	7	10	5	14	12
19	7	30	29	9	1
10	14	21	20	27	14
1	6	29	13	15	29
4	7	18	10	27	21
31	8	27	4	29	6
32	24	16	22	28	23
26	18	7	31	4	28
33	5	24	30	24	23
5	15	17	15	30	33
32	8	1	21	7	15
26	8	11	13	5	32
16	13	3	23	7	30
21	5	20	3	11	27
14	6	11	6	21	13
21	13	13	11	17	22
2	28	18	31	5	26
31	20	2	19	33	23
29	32	1	22	4	19
1	28	29	16	31	21
25	1	32	4	13	17
7	6	29	27	19	13
10	4	10	27	2	29
32	18	19	16	6	16
17	9	17	5	5	16
17	15	24	30	8	8
13	26	23	11	12	19
30	26	4	1	22	10
8	29	26	17	22	23
32	2	7	6	11	1
16	9	2	27	20	25
21	29	12	19	31	11
9	26	9	33	22	13
25	14	21	25	16	32
7	17	24	12	33	7
9	7	1	6	29	15
28	11	17	16	10	21
26	5	4	5	6	4
1	19	20	23	2	2
12	20	18	4	7	6
15	24	1	30	14	31
19	32	25	23	19	12
10	23	3	16	32	13
8	22	31	6	24	17
8	23	10	14	23	3
17	18	12	1	15	8
21	23	28	7	21	14
28	5	13	32	17	11
4	26	30	13	3	29
2	9	30	3	22	29
23	9	27	2	12	2
5	18	5	10	4	25
25	3	17	29	26	29
31	26	6	29	18	8
6	2	30	24	32	14
17	21	25	20	15	10
8	22	27	14	8	17
33	13	3	14	23	18
21	15	20	28	5	18
14	2	32	23	2	21
28	15	24	29	2	33
1	17	24	11	6	27
10	28	21	5	31	30
6	29	14	17	5	24
9	31	32	33	20	23
19	7	12	12	17	14
12	5	18	25	11	10
29	29	33	30	21	10
20	23	7	29	13	8
21	4	3	10	33	29
23	11	7	28	11	1
7	23	17	29	20	14
16	28	20	7	18	10
27	22	20	25	13	11
23	7	30	18	25	21
8	25	4	30	21	14
30	12	14	30	18	4
11	33	6	30	25	4
20	8	17	23	25	10
16	19	16	1	4	19
10	18	26	10	21	16
16	18	13	11	28	12
16	13	32	14	21	12
5	15	2	28	4	27
2	22	24	18	7	13
17	29	23	30	18	15
7	7	32	6	2	9
18	13	22	12	11	22
14	4	13	9	20	21
16	4	18	19	5	7
25	22	5	24	15	13
18	19	21	6	4	24
20	3	22	24	9	23
14	23	20	15	17	7
21	8	21	29	25	2
3	25	25	7	22	27
27	12	10	29	2	16
17	8	31	15	25	32
18	13	12	28	30	31
4	5	32	22	6	9
15	33	24	27	29	27
2	4	1	18	3	20
2	11	28	32	2	5
25	33	22	9	20	28
7	32	18	14	16	8
25	27	28	26	6	5
16	20	27	1	5	4
4	19	22	7	14	27
16	26	11	2	21	28
